month,country,wmf_region,current_metric,previous_metric,absolute_change,simple_calculation_regional,simple_calculation_global,formula_result_percentage_regional,formula_result_percentage_global
2023-11,Guernsey,Northern & Western Europe,43394.0,42822.0,572.0,0.0034546079910759988,0.0004112477348302214,0.0028749082930896214,0.0008827468264357719
2023-11,Liechtenstein,Northern & Western Europe,32266.0,31998.0,268.0,0.0016185925552593841,0.00019268250513024358,0.003457259059387242,0.0007891919392805302
2023-11,Saint Pierre and Miquelon,Northern & Western Europe,3651.0,3845.0,194.0,0.0011716677452250765,0.00013947912684801215,0.0022732225515375007,0.00027869614649839706
2023-11,Vatican City,Northern & Western Europe,2851.0,3044.0,193.0,0.0011656282207651535,0.00013876016227663064,0.002123372033265329,0.00025267455627393467
2023-11,Andorra,Northern & Western Europe,59085.0,58925.0,160.0,0.000966323913587692,0.00011503433142104096,0.009104880440292486,0.001724374841854249
2023-11,San Marino,Northern & Western Europe,18408.0,18526.0,118.0,0.0007126638862709227,8.483781942301771e-05,0.00424497355669962,0.0006789535260699222
2023-11,Svalbard and Jan Mayen,Northern & Western Europe,8.0,24.0,16.0,9.66323913587692e-05,1.1503433142104094e-05,0.00013565194929395736,1.3760481536040282e-05
2023-11,India,South Asia,138065081.0,124342134.0,13722947.0,84.74607389431668,9.866312707946124,83.06557043179976,5.717478155964215
2023-11,Pakistan,South Asia,9169631.0,7851830.0,1317801.0,8.13808148672471,0.94745223113112,2.9028229852797556,0.8138542080123693
2023-11,Bangladesh,South Asia,7120926.0,7948640.0,827714.0,5.111548693393659,0.5950970412364718,9.523373982236501,0.9153725951423112
2023-11,Nepal,South Asia,1901791.0,2146126.0,244335.0,1.5088910541567977,0.17566820854850027,2.8667206717564153,0.2655513024180675
2023-11,Afghanistan,South Asia,494176.0,445396.0,48780.0,0.30124094223819176,0.03507109179198986,0.03660888271541614,0.025612622524816383
2023-11,Bhutan,South Asia,82418.0,97410.0,14992.0,0.09258311205483746,0.010778716854151537,0.15820110803661722,0.01524995885984854
2023-11,Maldives,South Asia,181073.0,167790.0,13283.0,0.08202918072468023,0.009550006401660543,0.018920008024573616,0.005514239100856925
2023-11,Sri Lanka,South Asia,2280589.0,2283755.0,3166.0,0.019551636390449267,0.002276241832993848,1.4277819301509622,0.07433782424373622
2023-11,South Africa,Sub-Saharan Africa,10669025.0,7125575.0,3543450.0,46.61880305537382,2.547615010461797,35.04460661050517,2.62493970309837
2023-11,Nigeria,Sub-Saharan Africa,5887143.0,7527643.0,1640500.0,21.582961919129872,1.1794613793513604,19.554549913725317,1.5580636444787268
2023-11,Sudan,Sub-Saharan Africa,430936.0,1334661.0,903725.0,11.889705736278966,0.6497462572717515,17.409075977513243,0.7757274224962581
2023-11,Kenya,Sub-Saharan Africa,2421099.0,2607997.0,186898.0,2.458892055325532,0.1343730404620607,2.9668454457506286,0.2333830015721389
2023-11,Democratic Republic of the Congo,Sub-Saharan Africa,870614.0,1018052.0,147438.0,1.9397432120894058,0.10600269847534646,2.733672626657849,0.15171929556970679
2023-11,Ethiopia,Sub-Saharan Africa,841973.0,977586.0,135613.0,1.7841695914288076,0.09750094241876017,2.5150740868743418,0.14085180465191546
2023-11,Senegal,Sub-Saharan Africa,644896.0,762935.0,118039.0,1.5529602206474677,0.08486585904130159,2.228573002157542,0.11986001012302197
2023-11,Ghana,Sub-Saharan Africa,1330186.0,1422392.0,92206.0,1.2130927075375122,0.06629284726880315,1.5697714834471646,0.1195439958470517
2023-11,Uganda,Sub-Saharan Africa,686168.0,769444.0,83276.0,1.0956066667342026,0.05987249364636629,1.5421182713150565,0.09183134338111708
2023-11,Seychelles,Sub-Saharan Africa,67459.0,147185.0,79726.0,1.0489016897071308,0.05732016941796195,1.606866463538594,0.06942615141039722
2023-11,Angola,Sub-Saharan Africa,841944.0,769482.0,72462.0,0.9533340972776524,0.05209761077144668,1.5075627963074363,0.03463399699832539
2023-11,Tanzania,Sub-Saharan Africa,1033939.0,1090734.0,56795.0,0.7472138507753618,0.04083359283161263,0.962047894129923,0.08040715875607723
2023-11,Botswana,Sub-Saharan Africa,122722.0,172351.0,49629.0,0.6529355788384616,0.03568149271309276,0.9879917499315808,0.04575576021790494
2023-11,Zimbabwe,Sub-Saharan Africa,328760.0,378163.0,49403.0,0.6499622479065974,0.03551900671996054,0.9461857759530042,0.052036851466640964
2023-11,Benin,Sub-Saharan Africa,275314.0,315925.0,40611.0,0.5342917808581428,0.02919787020837434,0.779967698475087,0.04293815398043586
2023-11,Mali,Sub-Saharan Africa,258680.0,298453.0,39773.0,0.5232667750134425,0.02859537789755664,0.766010252477349,0.0417082816585392
2023-11,Burkina Faso,Sub-Saharan Africa,249831.0,279601.0,29770.0,0.3916639904495558,0.021403575290027434,0.5670021960980217,0.03298777269183188
2023-11,Zambia,Sub-Saharan Africa,484250.0,458785.0,25465.0,0.3350259830970084,0.01830843281023005,0.563248382028327,0.00625160477775333
2023-11,Réunion,Sub-Saharan Africa,377366.0,401615.0,24249.0,0.3190278839237917,0.01743417189143014,0.43718943286967654,0.03233698015657707
2023-11,Liberia,Sub-Saharan Africa,112334.0,136202.0,23868.0,0.3140153216006046,0.017160246389733784,0.46930160003827776,0.02368360844497368
2023-11,Rwanda,Sub-Saharan Africa,218711.0,240170.0,21459.0,0.2823217188799805,0.015428260737275736,0.4048950890200019,0.024994840634465096
2023-11,Sierra Leone,Sub-Saharan Africa,111063.0,131251.0,20188.0,0.2656000214711331,0.01451445676704984,0.3950565462860298,0.02053715905016284
2023-11,Niger,Sub-Saharan Africa,125108.0,144354.0,19246.0,0.25320675714451296,0.013837192140808464,0.37396164859379855,0.020183637341157665
2023-11,Guinea,Sub-Saharan Africa,196212.0,212700.0,16488.0,0.21692159471052322,0.01185428785293827,0.3081484616014669,0.020091586997345066
2023-11,Malawi,Sub-Saharan Africa,175080.0,158942.0,16138.0,0.21231687866560064,0.011602650252954743,0.3471411315359212,0.008112869603409944
2023-11,Cameroon,Sub-Saharan Africa,928113.0,944139.0,16026.0,0.21084336953122543,0.011522126220960015,0.1978513844872743,0.042707449475287595
2023-11,Mozambique,Sub-Saharan Africa,432447.0,448337.0,15890.0,0.2090541084394841,0.011424347039252129,0.2631243317822469,0.027014735442068408
2023-11,South Sudan,Sub-Saharan Africa,59109.0,74814.0,15705.0,0.20662018710145358,0.01129133859354655,0.3116845675635369,0.01511873798444896
2023-11,Togo,Sub-Saharan Africa,208822.0,223912.0,15090.0,0.19852904319394685,0.010849175382146924,0.2782451256678001,0.019308136656888228
2023-11,Madagascar,Sub-Saharan Africa,251986.0,266231.0,14245.0,0.18741194302834807,0.010241650319329552,0.2552777783664863,0.01995232372010999
2023-11,Cape Verde,Sub-Saharan Africa,71521.0,82748.0,11227.0,0.1477061343895587,0.008071815242900167,0.21909341585131278,0.011728782616924862
2023-11,Guinea-Bissau,Sub-Saharan Africa,29073.0,17943.0,11130.0,0.14642997022853732,0.00800207567947616,0.23016879779024887,0.008481750315063848
2023-11,Congo Republic,Sub-Saharan Africa,137123.0,127413.0,9710.0,0.12774797941770866,0.006981145988114423,0.21317599471925947,0.0038815824837244344
2023-11,Somalia,Sub-Saharan Africa,278796.0,286336.0,7540.0,0.0991987399391888,0.0054209928682165546,0.11722239311114203,0.015136460121885251
2023-11,Chad,Sub-Saharan Africa,91614.0,85104.0,6510.0,0.08564771843555957,0.0046804593596936036,0.14324387564856,0.0026126415224150858
2023-11,Central African Republic,Sub-Saharan Africa,14184.0,20035.0,5851.0,0.07697769593954823,0.0042066617071531915,0.11743034070031916,0.005386253725877848
2023-11,Mauritius,Sub-Saharan Africa,366084.0,370481.0,4397.0,0.057848389855784235,0.0031612872203644815,0.04325318062644472,0.015229400701839124
2023-11,Comoros,Sub-Saharan Africa,18214.0,22247.0,4033.0,0.05305948516906478,0.0028995841163816133,0.07989295767168719,0.003978175929486909
2023-11,Ivory Coast,Sub-Saharan Africa,938158.0,941690.0,3532.0,0.04646816305904706,0.002539382866119479,0.04392653148979773,0.03248692170572621
2023-11,Eritrea,Sub-Saharan Africa,7653.0,4150.0,3503.0,0.04608662944389634,0.002518532893549415,0.07233370315857612,0.0027166868292103873
2023-11,Namibia,Sub-Saharan Africa,182488.0,179005.0,3483.0,0.045823502812757905,0.0025041536021217854,0.09252433636952144,0.0028025872453274502
2023-11,Gabon,Sub-Saharan Africa,224995.0,221591.0,3404.0,0.044784152619761104,0.0024473554009826464,0.09590921351493534,0.004206862233907701
2023-11,Eswatini,Sub-Saharan Africa,47919.0,50783.0,2864.0,0.03767973357902344,0.002059114532436633,0.05234886389343104,0.003925968962229529
2023-11,Gambia,Sub-Saharan Africa,71552.0,69218.0,2334.0,0.030706877853854994,0.0016780633096044348,0.05614941659505692,0.0002813715025730888
2023-11,Burundi,Sub-Saharan Africa,76189.0,78268.0,2079.0,0.027352013306839992,0.0014947273439021508,0.03286451800895282,0.004152821079239907
2023-11,Mayotte,Sub-Saharan Africa,29172.0,31124.0,1952.0,0.02568115919911095,0.0014034188433366998,0.03614982798431958,0.002566083303939948
2023-11,"Saint Helena, Ascension, and Tristan da Cunha",Sub-Saharan Africa,1277.0,1.0,1276.0,0.01678747906663195,0.0009173987930828016,0.02617101923187956,0.0010371288001226585
2023-11,Mauritania,Sub-Saharan Africa,174347.0,175218.0,871.0,0.011459164786078706,0.0006262181416732917,0.0037104306940649472,0.006221663644386332
2023-11,Djibouti,Sub-Saharan Africa,40263.0,40854.0,591.0,0.007775391950140662,0.00042490806168647,0.007085437160852684,0.0017660760928694522
2023-11,Lesotho,Sub-Saharan Africa,55159.0,55746.0,587.0,0.007722766623912974,0.000422032203400944,0.00517071243390119,0.002231468205178348
2023-11,Equatorial Guinea,Sub-Saharan Africa,39357.0,38995.0,362.0,0.004762592023605616,0.00026026517484010515,0.012187468992695473,0.0009329918267341773
2023-11,São Tomé and Príncipe,Sub-Saharan Africa,7552.0,7278.0,274.0,0.003604834846596516,0.00019699629255853264,0.006510444510592573,6.340642969212187e-06
2023-11,French Southern and Antarctic Lands,Sub-Saharan Africa,2.0,20.0,18.0,0.00023681396802458865,1.2941362284867108e-05,0.0003667413547647603,1.526023812952855e-05
2023-11,Western Sahara,Sub-Saharan Africa,154.0,158.0,4.0,5.262532622768636e-05,2.8758582855260236e-06,6.265378953614554e-05,8.223856699289582e-06
2023-11,Antarctica,UNCLASSED,70.0,,,,,,
